7.745097105960789818e-01,1.290294962420444058e-01,4.337565195097311532e-01,7.088502469691260188e-02,1.000000000000000000e+00,1.000000000000000000e+00,3.216900670261256145e+00,2.994405566082077641e+00,6.768349779912685715e-01,5.686205826166780497e+00,4.690214543265533997e+00,2.611891959464429647e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.216900670261256145e+00,2.994405566082077641e+00
4.998146798767766352e-02,6.218723818129467951e-01,1.353017222388938068e-01,8.076248740517780744e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.334729202702519490e+00,6.538124190289206439e+00,6.723108808705564599e-01,5.910909649748754546e+00,8.126080196357946761e+00,2.296900422320821811e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334729202702519490e+00,6.538124190289206439e+00
6.640757517089884709e-01,1.875647326317856356e-01,4.008547856122983699e-01,4.264658070457704175e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.258289993514870364e+00,1.560213396843731726e+00,6.845169987606862794e-01,9.423681816737397021e-01,1.650199784133000058e+00,1.390676784869770977e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258289993514870364e+00,1.560213396843731726e+00
4.496802913072895924e-01,9.417905823457092263e-01,8.188726555415878350e-01,3.534436336309265680e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.787815986924640610e-01,1.508548557679286084e+00,1.221986356513839356e+00,1.117212059353302145e+00,4.512872309499647017e+00,2.963672522299600764e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.787815986924640610e-01,1.508548557679286084e+00
3.482422408611386411e-01,5.898040880400839958e-01,4.772082625563089930e-01,1.186064951148961821e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.109771844672160057e+00,5.589984835782416894e+00,1.826584029135706500e+00,3.487777537498752523e+00,1.121939748224551447e+00,2.997881414399251376e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.109771844672160057e+00,5.589984835782416894e+00
8.054497294878110170e-01,6.653838852729940800e-01,7.306482363142983161e-01,6.729417781790014708e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.727279428456127253e+00,5.671721917627397858e+00,7.608579533015842333e-01,6.757208478409904018e-01,2.189204097522292614e+00,2.949372329418298744e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.727279428456127253e+00,5.671721917627397858e+00
5.543873436742848826e-01,9.782816824888262985e-01,7.526380533335609302e-01,9.720222237787486952e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.134873759825702155e+00,5.007028034053144339e+00,1.721532696879826130e-01,1.134426574553568656e+00,5.332876911757553628e+00,1.581514667635946170e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.134873759825702155e+00,5.007028034053144339e+00
5.551191549296832228e-01,8.128570835291915042e-02,7.417188156975029756e-02,5.945239053685487107e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.465391853273693368e+00,4.872624049740779117e-01,1.050544386906602012e+00,4.301243317297204882e+00,1.817157403488491418e+00,2.926249212432947111e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.465391853273693368e+00,4.872624049740779117e-01
7.872743235931537464e-01,5.970543800809500201e-01,1.741479254380932096e-01,4.866498690641186675e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.874146544794135671e+00,5.529658647988097364e+00,9.160774221414094143e-01,5.927882882988914304e+00,9.868982710759186538e-01,3.572482376180875496e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.874146544794135671e+00,5.529658647988097364e+00
1.482925796718527200e-01,9.117429237064522685e-02,5.086738593612399884e-01,3.224516063147236933e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.134050107317283285e+00,2.293395273212495589e+00,1.732518460164493845e+00,6.507030362876362606e-01,5.789582870343755738e-01,2.257236294679867417e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.134050107317283285e+00,2.293395273212495589e+00
5.340373234199751185e-01,8.399098685949932808e-01,5.806279947015153819e-01,4.385192346131006058e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.310838443744541948e+00,6.988295900520835602e+00,4.091518726095328962e-01,4.485353372152927953e+00,2.193097075379760064e+00,1.702366140000881156e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.310838443744541948e+00,6.988295900520835602e+00
7.468700576522783185e-01,6.204563977611525782e-01,3.542985584737805560e-01,2.477542764216554838e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.981980169067379949e-01,1.698135878712246694e+00,2.443569881382678943e-02,1.658615507011419465e+00,8.405847983384521882e+00,2.050260617414096931e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.981980169067379949e-01,1.698135878712246694e+00
5.965223529783917344e-01,2.598266586346684726e-01,3.405691389784153422e-01,5.627836524198455148e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.091217686811935428e-01,1.376324578950790745e+00,7.263615859055438939e-01,4.568371345269184758e+00,5.379255044274288799e+00,1.238390510662755961e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.091217686811935428e-01,1.376324578950790745e+00
2.026807977341783529e-01,6.186247674503116967e-01,6.654487982031476179e-01,8.220246913015953893e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.984157593318843560e+00,6.303907920190147784e+00,5.677966607873559113e-01,2.892745138847412356e+00,3.832729573084510122e+00,2.705649670536243612e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.984157593318843560e+00,6.303907920190147784e+00
1.257551720486101976e-01,7.511321625987371631e-01,4.832387860071954977e-01,5.180862936406132047e-01,0.000000000000000000e+00,2.000000000000000000e+00,5.281599797550522446e+00,3.700289546953129616e+00,1.614641963837743166e+00,3.267382453660320429e+00,5.361399951606587777e+00,8.374903425001598567e-01,0.000000000000000000e+00,2.000000000000000000e+00,5.281599797550522446e+00,3.700289546953129616e+00
8.834672908678051773e-01,1.609357796716294198e-01,1.113655135876356894e-02,5.410264485155799052e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.655594448887590886e+00,1.793332583606190411e+00,5.695135194356066854e-01,2.670096123913122899e+00,8.349893847258242019e+00,2.971547948693673113e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.655594448887590886e+00,1.793332583606190411e+00
1.188871192906636454e-01,4.109836618820585930e-01,2.442372142854282169e-01,1.393109642224839018e-01,1.000000000000000000e+00,2.000000000000000000e+00,6.244566747077573865e+00,4.011801101963800242e+00,1.949801846975060871e+00,2.414652281672150735e+00,3.038937850862763579e+00,4.333380297593115715e-01,1.000000000000000000e+00,2.000000000000000000e+00,6.244566747077573865e+00,4.011801101963800242e+00
1.079682898819378511e-02,7.857728617152818229e-01,1.065079137780983176e-01,8.929049773859607519e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.800948239328020506e+00,4.637045762967130003e+00,1.541169331793796671e+00,2.122654683616764792e-02,1.910054757892722055e+00,2.156345879248814157e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.800948239328020506e+00,4.637045762967130003e+00
4.057638938498802084e-01,6.139253306291447831e-02,2.799836718192431073e-01,2.490303766786483575e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.793657996274224287e+00,8.912438212298054996e-01,8.935484885972777569e-01,8.856821353587194245e-01,6.037170435686953773e+00,4.193734035931055981e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.793657996274224287e+00,8.912438212298054996e-01
6.532134778528262409e-01,2.895682634502122488e-01,6.227455379529376334e-01,2.510616052591457814e-01,0.000000000000000000e+00,2.000000000000000000e+00,3.934999458431319486e+00,3.545200273535345392e+00,1.749760594442645090e+00,3.971329316296134060e+00,7.200738957501701343e+00,2.537586116900156341e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.934999458431319486e+00,3.545200273535345392e+00
6.461044219758727003e-01,3.377125503037805565e-01,7.754172268244522437e-01,7.972555641403720195e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.376182268592325286e+00,2.430768220959908632e+00,1.529554609984207003e+00,2.521129645257555563e+00,8.438156647937789856e+00,7.609817339080721110e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.376182268592325286e+00,2.430768220959908632e+00
2.395084516571256428e-01,4.753678875012357086e-02,2.112729324138061804e-01,3.958727445968944769e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.831020356199573484e+00,6.321420234542810768e+00,1.591137403161291264e+00,1.947812920322074204e+00,8.435614556166697753e+00,2.458414723420581094e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.831020356199573484e+00,6.321420234542810768e+00
9.463955519416116235e-01,4.717872579410805622e-01,3.829996152984617153e-01,9.809887423067106260e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.115178516515089591e+00,2.152445465547105030e+00,7.489485601364096468e-01,2.910367448993997908e+00,1.008026522432139416e+00,2.517629857823197703e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.115178516515089591e+00,2.152445465547105030e+00
6.643705523930597545e-01,6.992652682475275494e-01,9.784320558433956538e-02,8.558490408817481798e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.506463734478452832e+00,5.671040774556955100e+00,6.352495450185717818e-01,9.987161395984789358e-01,6.663731302510647936e+00,1.714363426649464950e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.506463734478452832e+00,5.671040774556955100e+00
3.760013743375107964e-01,3.523628900467442593e-01,1.051335951815723924e-01,2.094632830201328400e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.693477026938225549e+00,1.019137717084479977e+00,6.523636222473474522e-01,3.066929934782780531e+00,3.532041440779515318e-01,2.071192346108002180e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.693477026938225549e+00,1.019137717084479977e+00
9.774432419193984645e-01,2.841841842028455245e-01,7.420790802260086583e-01,4.662964877517886686e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.049878453131553258e+00,4.506353001879594089e+00,1.401775056143996556e+00,6.805397941331829959e-01,3.867374892556615151e+00,3.447987900066028510e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.049878453131553258e+00,4.506353001879594089e+00
2.528669320066078141e-01,5.348527458355560871e-01,3.324594884652330995e-01,1.447508605473528664e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.491603456221689328e+00,6.219502285426987243e+00,1.529222892099910469e+00,5.862650445438493563e+00,1.922802232719184268e+00,7.877458368723189164e-02,1.000000000000000000e+00,0.000000000000000000e+00,5.491603456221689328e+00,6.219502285426987243e+00
8.967417624224823802e-01,2.562460308503613504e-01,1.258576387784758888e-01,3.825212247268106047e-02,1.000000000000000000e+00,0.000000000000000000e+00,6.488769089454161865e+00,3.138617858538886196e+00,8.408435989398561627e-01,2.644292231519034697e+00,4.627725257658788394e+00,1.862648595418658459e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.488769089454161865e+00,3.138617858538886196e+00
6.106409860890404939e-01,7.011546113677963321e-01,3.956540353722393100e-01,8.972958600323045486e-01,0.000000000000000000e+00,2.000000000000000000e+00,5.712685778581469975e+00,4.482027465797551180e+00,1.354287434840472093e+00,2.108989246273971219e-01,4.183659379899256514e+00,2.814206971990899753e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.712685778581469975e+00,4.482027465797551180e+00
9.343988603759981748e-01,8.176072994220114909e-01,3.028619960688110346e-01,1.970822663344908854e-01,0.000000000000000000e+00,2.000000000000000000e+00,4.003570525652841994e+00,5.842671600288208644e+00,1.626049960396549254e+00,4.742389766844910426e+00,6.934893053467710899e+00,2.014224160520429407e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.003570525652841994e+00,5.842671600288208644e+00
3.593639517788841387e-01,1.014957004088692383e-01,6.010440477257193992e-01,6.465440980672583215e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.992310257741367607e+00,5.587894338644465719e+00,5.546243313333640845e-01,3.544450642802916551e+00,3.115708787905197674e+00,1.751035311816497186e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.992310257741367607e+00,5.587894338644465719e+00
8.005923125850989974e-01,2.345092350719758523e-01,2.650408281313263448e-01,7.006086055623116371e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.172643198488190208e+00,3.111887849786579618e+00,1.208164591385114894e+00,5.650497414946693553e+00,6.550478651185956736e+00,2.389549446841841895e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.172643198488190208e+00,3.111887849786579618e+00
5.105128434731758258e-01,8.295184464148706027e-01,9.498883995043522210e-01,8.621675426925096142e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.417167021768464430e+00,3.979078569244055785e+00,1.333141079903221726e+00,2.787500452948883822e+00,3.675546598877185156e-01,2.122873652035029757e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.417167021768464430e+00,3.979078569244055785e+00
7.524555131113020989e-01,9.717836004897401070e-01,8.206554665980290153e-01,7.237292874045758717e-01,0.000000000000000000e+00,2.000000000000000000e+00,1.506278110431949369e+00,1.898614213948568885e+00,3.190040490504877368e-01,5.832769738587423980e+00,7.248060669755457042e+00,1.868911253105962622e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.506278110431949369e+00,1.898614213948568885e+00
2.975334524969129868e-01,2.587053808681238909e-02,4.159029951000339231e-01,5.747014646235928392e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.133038732459689779e+00,1.499493018721673288e+00,1.787382335377484699e+00,1.954846394206954718e+00,3.089896076020267834e+00,2.362786908898224514e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.133038732459689779e+00,1.499493018721673288e+00
1.909105768962279237e-01,8.580678728435964242e-02,8.969449325682270491e-01,7.387075941077114738e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.015111992203993729e+00,5.291951354149833975e+00,3.367414511682818024e-01,1.803285741072732318e+00,2.298342529561266279e+00,1.688318844819889808e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.015111992203993729e+00,5.291951354149833975e+00
1.589229815248158761e-01,6.553595112409215107e-01,4.362440021910551913e-03,4.082814533551754055e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.831647888542369706e+00,4.272505763354359942e+00,5.675071664468887001e-01,4.308583608939215992e+00,3.473562392720610958e+00,9.285165169267906027e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.831647888542369706e+00,4.272505763354359942e+00
2.600301546247248963e-01,6.380302602820753233e-02,5.073692706300128030e-01,5.906160729026999068e-02,1.000000000000000000e+00,2.000000000000000000e+00,7.093653999668237953e-01,3.342320940397705442e+00,3.295791714490392543e-02,5.156190738310267641e+00,2.278703277496580526e+00,2.125099592771240609e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.093653999668237953e-01,3.342320940397705442e+00
9.731751489312068237e-02,4.614276203824809741e-01,6.706864183079592756e-01,7.645457034462127544e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.181368660667157400e+00,3.421060906233957866e+00,5.230389478646384482e-01,1.305546070757868105e+00,5.737960320785454371e+00,2.075161463013893481e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.181368660667157400e+00,3.421060906233957866e+00
6.101410247658310970e-01,1.144607151066897588e-01,5.189952319685718907e-01,9.181133050503418325e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.220407966924362597e+00,1.130821661009309587e+00,6.375707495974163308e-01,4.444231754971875503e+00,1.125278958747111924e+00,1.364066701714552465e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.220407966924362597e+00,1.130821661009309587e+00
7.126033629754261467e-01,2.225229175643050894e-04,8.059805070078471800e-01,9.653863859099969247e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.471984038059966693e+00,7.744932863117104382e-01,1.948943897410411630e+00,2.138728561638789216e+00,3.794917578490199617e+00,6.755355976357483305e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.471984038059966693e+00,7.744932863117104382e-01
5.868000812861262627e-02,1.430212989467118945e-01,9.434801501459083584e-01,6.062514824459440677e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.664004597604624713e+00,2.218400684347023866e-01,4.849943519656128021e-01,4.258424472268670158e+00,1.951825870952887954e+00,1.361638448138915214e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.664004597604624713e+00,2.218400684347023866e-01
1.934820974189231935e-01,6.937047800375737427e-01,1.350580583306285609e-01,2.292294992389776187e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.509016069769240520e+00,2.503890886613603595e+00,6.462010824661057473e-01,4.578911734289620838e+00,6.662371077541698661e+00,1.683234035827748665e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.509016069769240520e+00,2.503890886613603595e+00
7.909342929628894181e-01,7.636130880859566261e-01,8.319986046551011150e-01,2.275169835674628604e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.099226600014744815e+00,6.539334503083875205e+00,1.902703824437127933e+00,3.705568445320394311e+00,4.765409017675756864e+00,4.157256919145886354e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.099226600014744815e+00,6.539334503083875205e+00
4.196091906464837207e-01,5.694844747508335248e-01,2.699174829472136272e-01,8.354660473336718018e-01,0.000000000000000000e+00,2.000000000000000000e+00,3.813369769062445069e+00,5.494012337587758088e-01,7.561498427655164445e-01,3.555912830894842003e+00,5.726347529415457549e-01,2.041796602505390634e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.813369769062445069e+00,5.494012337587758088e-01
3.389210155746817943e-01,4.466625894698621480e-01,7.046755052486592952e-01,4.205684741370933066e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.512865108806956904e+00,8.257055165095271709e-01,1.575860981541394201e+00,2.682505359509881337e+00,6.495299690471059151e+00,1.535387303099302603e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.512865108806956904e+00,8.257055165095271709e-01
3.341596985760552085e-01,2.579498903291764789e-01,5.086853884148273552e-01,5.951141796988068666e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.194779152769571695e+00,5.448764122065607118e+00,1.700941993549476283e+00,4.833675935433571880e+00,6.770576334670044716e+00,1.530578373958872973e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.194779152769571695e+00,5.448764122065607118e+00
4.136121658122238198e-01,1.022212207656861827e-01,3.289097456058421853e-01,7.394948344212060043e-02,1.000000000000000000e+00,1.000000000000000000e+00,3.212604440773632941e+00,3.128156325026946405e+00,8.283293136360145859e-01,2.607247776550427609e+00,1.652437035085070560e+00,2.487779952155085184e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.212604440773632941e+00,3.128156325026946405e+00
7.458079910931032508e-01,2.436430668110516340e-01,5.254970222594730345e-01,8.464860024352546253e-01,1.000000000000000000e+00,2.000000000000000000e+00,4.854384784225430849e+00,1.627916561258528461e+00,1.893139539581159658e+00,5.666676942756378565e+00,3.845583901128597493e-01,2.789006369686215514e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.854384784225430849e+00,1.627916561258528461e+00
3.471665652272772906e-01,8.576631409987500732e-01,9.866348339686664692e-01,9.370642422831720886e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.159252955189129075e+00,2.488306770076441410e+00,8.467746461407015257e-01,1.421079201870859121e+00,3.527801602578107154e+00,1.272723518193076941e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.159252955189129075e+00,2.488306770076441410e+00
5.090044906818750325e-01,4.430847527628465343e-01,7.328715026194965176e-01,9.101492568082399925e-01,0.000000000000000000e+00,2.000000000000000000e+00,5.994855387233354094e+00,3.147608067782912578e+00,1.653613114854245225e+00,2.136022150967776589e+00,9.574556737693787900e-01,2.392513074607543810e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.994855387233354094e+00,3.147608067782912578e+00
2.662813722520455118e-01,8.954618334270114666e-02,1.964711399543163095e-01,7.679095811901361923e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.646906706284699151e+00,5.748192556889399008e+00,1.450493259293311521e+00,2.591372043796871694e+00,6.896663988029619219e+00,3.481312464496000292e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.646906706284699151e+00,5.748192556889399008e+00
5.662770636513739797e-01,4.072416336235644696e-01,2.289344307386520505e-02,7.305364924711832408e-02,0.000000000000000000e+00,1.000000000000000000e+00,5.615466058619039913e+00,1.270725095208362632e+00,1.394700655254204280e+00,1.360138628110267867e+00,1.971812428673349604e+00,2.011979938162849812e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.615466058619039913e+00,1.270725095208362632e+00
2.912712370425563080e-01,5.485017673241369129e-01,6.860574594836547080e-01,4.012549332769848043e-01,0.000000000000000000e+00,2.000000000000000000e+00,7.710584527460302429e-01,8.841472581981695278e-01,1.906804492291825248e+00,3.696830584184519708e+00,8.985366235221480480e+00,9.033428440627723210e-01,0.000000000000000000e+00,2.000000000000000000e+00,7.710584527460302429e-01,8.841472581981695278e-01
2.192964711614595608e-01,5.515567019600919885e-02,1.896856182519197631e-01,4.892320808354226891e-01,1.000000000000000000e+00,2.000000000000000000e+00,6.094016073112226373e+00,2.303748355020952765e+00,1.018467871042659567e+00,1.148432313106916958e+00,3.028238010533650826e+00,2.311941664266010221e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.094016073112226373e+00,2.303748355020952765e+00
7.518104623268428988e-02,1.350739550683440759e-01,1.293698467634651905e-02,1.407095211545974500e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.522999931700508291e+00,1.306322538683050594e+00,1.725354519067538117e+00,4.570415974517418434e+00,6.009426271885458526e+00,1.063885432880463444e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.522999931700508291e+00,1.306322538683050594e+00
3.931720652608835520e-01,5.056105144884702751e-01,6.368358765382109432e-01,3.585597432420034592e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.083160285986068505e-02,5.677634995466852574e-01,1.532061754881120175e+00,7.568255230971123737e-01,5.944636413691013921e+00,1.830000824175863849e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.083160285986068505e-02,5.677634995466852574e-01
6.332002619762995277e-01,7.286596962012540368e-01,8.760979752569776347e-01,6.009917112714785459e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.296543335756378035e+00,6.576394739464479500e+00,3.887562918158822267e-01,4.063001936468250364e+00,5.029315633511539652e-01,2.975694141143013116e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.296543335756378035e+00,6.576394739464479500e+00
3.191833747390460108e-01,1.430886117896948972e-01,8.704595868491645794e-01,4.108387718059589577e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.623839929001200666e+00,2.790505817554445489e+00,1.600896291575096830e+00,2.880632098882106362e+00,4.639397877553615324e+00,1.452188225367145868e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.623839929001200666e+00,2.790505817554445489e+00
5.568687843519932734e-01,4.165800855391366131e-02,6.840526078854636260e-02,9.536223385129258823e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.982841481597399369e+00,5.268794863059669709e+00,1.658716769036199912e+00,5.488639227116268060e+00,3.885995964947613235e+00,1.720948810304743004e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.982841481597399369e+00,5.268794863059669709e+00
9.127431443525761967e-01,7.079376004300621528e-01,6.497013531326485403e-01,8.570908936183254667e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.895837642736199591e+00,4.965537106039120019e+00,1.139260359550807289e+00,1.332709665221632145e+00,7.515975244266951627e+00,1.070725863652072896e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.895837642736199591e+00,4.965537106039120019e+00
7.503365037141623839e-01,1.744478975741479143e-01,4.221410895621167114e-01,6.843401776484822063e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.352604724987597873e+00,4.758860136790062256e+00,1.666295670449559507e+00,2.171365896567214904e+00,3.846813506562561713e+00,1.434342494780294519e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.352604724987597873e+00,4.758860136790062256e+00
